city,chengjiao_href,chengjiao_title,area_sqm,total_selling_price,total_deal_price,unit_deal_price,deal_date,post_to_deal_days,facing,huxing,floor,furbishing,elevator,year
sh,https://sh.lianjia.com/chengjiao/107010016211.html,中远两湾城 1室2厅 90.72平米,90.72,385.0,385.0,42439.0,2015-06-27,1267,西,1室2厅,低楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010016572.html,中远两湾城 3室2厅 141.37平米,141.37,470.0,470.0,33247.0,2015-06-25,1265,南,3室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010014878.html,中远两湾城 2室2厅 109.7平米,109.7,385.0,385.0,35096.0,2015-06-24,1264,南,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010014520.html,中远两湾城 1室2厅 81.77平米,81.77,350.0,347.0,42437.0,2015-06-21,1261,东南,1室2厅,低楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010016706.html,中远两湾城 2室2厅 103.02平米,103.02,410.0,412.0,39993.0,2015-06-14,1254,西,2室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010011362.html,中远两湾城 3室2厅 157.67平米,157.67,595.0,595.0,37738.0,2015-06-13,1253,南,3室2厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010016867.html,中远两湾城 2室2厅 99.19平米,99.19,440.0,438.0,44158.0,2015-06-13,1253,南,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010015212.html,中远两湾城 3室2厅 145.32平米,145.32,540.0,530.0,36472.0,2015-06-12,1252,南,3室2厅,高楼层(共26层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010016185.html,中远两湾城 1室2厅 67.38平米,67.38,290.0,290.0,43040.0,2015-06-12,1252,南,1室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010014444.html,中远两湾城 2室2厅 111.56平米,111.56,425.0,440.0,39441.0,2015-06-09,1249,暂无数据,2室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010015687.html,中远两湾城 2室2厅 97.94平米,97.94,425.0,422.0,43088.0,2015-06-04,988,西南,2室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010014219.html,中远两湾城 2室2厅 103.02平米,103.02,410.0,405.0,39313.0,2015-06-01,1241,暂无数据,2室2厅,中楼层(共30层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010015196.html,中远两湾城 1室2厅 89.82平米,89.82,360.0,356.0,39635.0,2015-05-31,1240,东南,1室2厅,高楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010015300.html,中远两湾城 1室2厅 73.3平米,73.3,302.0,302.0,41201.0,2015-05-30,1239,暂无数据,1室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010014493.html,中远两湾城 3室2厅 135.18平米,135.18,570.0,570.0,42167.0,2015-05-30,634,南,3室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010015729.html,中远两湾城 2室2厅 107.65平米,107.65,415.0,415.0,38551.0,2015-05-27,1236,南,2室2厅,高楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010015169.html,中远两湾城 --室--厅 63.14平米,63.14,294.0,292.0,46247.0,2015-05-25,974,暂无数据,--室--厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010014161.html,中远两湾城 1室2厅 67.38平米,67.38,300.0,300.0,44524.0,2015-05-24,1233,南,1室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010013403.html,中远两湾城 3室2厅 141.58平米,141.58,490.0,490.0,34610.0,2015-05-23,974,暂无数据,3室2厅,高楼层(共27层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010012041.html,中远两湾城 3室2厅 150.72平米,150.72,500.0,500.0,33175.0,2015-05-23,1232,南,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010014222.html,中远两湾城 3室2厅 139.78平米,139.78,550.0,550.0,39348.0,2015-05-23,1232,南,3室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010014821.html,中远两湾城 1室2厅 89.78平米,89.78,370.0,370.0,41212.0,2015-05-20,1229,西南,1室2厅,中楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010013118.html,中远两湾城 2室2厅 107.26平米,107.26,390.0,390.0,36361.0,2015-05-17,1226,南,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010013786.html,中远两湾城 1室2厅 81.77平米,81.77,329.0,329.0,40235.0,2015-05-14,1223,东北,1室2厅,高楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010012829.html,中远两湾城 1室0厅 110.52平米,110.52,800.0,390.0,35288.0,2015-05-05,1214,南,1室0厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010013546.html,中远两湾城 2室2厅 107.23平米,107.23,405.0,405.0,37770.0,2015-05-01,1210,西南,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010013548.html,中远两湾城 3室2厅 164.45平米,164.45,580.0,570.0,34661.0,2015-04-30,949,南,3室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010013081.html,中远两湾城 2室2厅 101.5平米,101.5,395.0,392.0,38621.0,2015-04-28,1207,南,2室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010012402.html,中远两湾城 2室2厅 101.5平米,101.5,375.0,375.0,36946.0,2015-04-25,1204,南,2室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010012151.html,中远两湾城 3室2厅 139.37平米,139.37,540.0,540.0,38746.0,2015-04-24,1203,南,3室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010011607.html,中远两湾城 2室2厅 97.41平米,97.41,390.0,390.0,40037.0,2015-04-24,598,南,2室2厅,中楼层(共32层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010012732.html,中远两湾城 4室2厅 165.35平米,165.35,670.0,670.0,40521.0,2015-04-22,1201,南,4室2厅,高楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010011423.html,中远两湾城 2室2厅 102.38平米,102.38,420.0,420.0,41024.0,2015-04-21,940,西南,2室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010012680.html,中远两湾城 2室2厅 112.23平米,112.23,370.0,370.0,32969.0,2015-04-20,939,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010012613.html,中远两湾城 2室2厅 96.07平米,96.07,None,380.0,39555.0,2015-04-20,1199,南,2室2厅,高楼层(共33层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010011976.html,中远两湾城 3室2厅 130.71平米,130.71,520.0,515.0,39401.0,2015-04-20,594,南,3室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010011575.html,中远两湾城 3室2厅 156.94平米,156.94,560.0,549.0,34982.0,2015-04-19,1198,南,3室2厅,低楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010010060.html,中远两湾城 3室2厅 121.95平米,121.95,397.0,397.0,32555.0,2015-04-16,939,南,3室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010012267.html,中远两湾城 --室--厅 65.78平米,65.78,285.0,278.0,42263.0,2015-04-16,935,暂无数据,--室--厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010012338.html,中远两湾城 2室2厅 99.43平米,99.43,390.0,375.0,37715.0,2015-04-11,1190,南,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010011210.html,中远两湾城 3室2厅 131.57平米,131.57,485.0,475.0,36103.0,2015-04-08,929,东南,3室2厅,高楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010012059.html,中远两湾城 2室2厅 105.51平米,105.51,370.0,370.0,35068.0,2015-04-08,926,南,2室2厅,高楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010011459.html,中远两湾城 2室2厅 97.93平米,97.93,375.0,375.0,38293.0,2015-04-07,581,南,2室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010011459.html,中远两湾城 2室2厅 97.93平米,97.93,375.0,375.0,38293.0,2015-04-07,581,南,2室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010011350.html,中远两湾城 3室2厅 123.55平米,123.55,505.0,500.0,40470.0,2015-04-04,925,南,3室2厅,高楼层(共29层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010011740.html,中远两湾城 2室2厅 110.6平米,110.6,415.0,410.0,37071.0,2015-04-03,577,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010011647.html,中远两湾城 2室2厅 110.52平米,110.52,385.0,380.0,34383.0,2015-03-29,1177,南,2室2厅,高楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010011748.html,中远两湾城 1室2厅 86.12平米,86.12,348.0,348.0,40409.0,2015-03-28,1176,北,1室2厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010008934.html,中远两湾城 2室2厅 103.96平米,103.96,365.0,360.0,34629.0,2015-03-25,1173,南,2室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010011344.html,中远两湾城 2室2厅 110.15平米,110.15,420.0,410.0,37222.0,2015-03-23,973,南,2室2厅,中楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010011353.html,中远两湾城 --室--厅 68.45平米,68.45,300.0,298.0,43536.0,2015-03-23,1171,暂无数据,--室--厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010011155.html,中远两湾城 --室--厅 105.95平米,105.95,None,365.0,34451.0,2015-03-18,1166,暂无数据,--室--厅,低楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010011125.html,中远两湾城 3室2厅 116.52平米,116.52,385.0,385.0,33042.0,2015-03-17,560,暂无数据,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010010624.html,中远两湾城 3室2厅 121.97平米,121.97,440.0,460.0,37715.0,2015-03-17,1165,暂无数据,3室2厅,中楼层(共12层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010011062.html,中远两湾城 3室2厅 110.96平米,110.96,450.0,447.0,40285.0,2015-03-15,907,南,3室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010011165.html,中远两湾城 3室2厅 124.49平米,124.49,630.0,463.0,37192.0,2015-03-14,535,南,3室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010011111.html,中远两湾城 2室2厅 95.67平米,95.67,376.0,372.0,38884.0,2015-03-13,903,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010011092.html,中远两湾城 2室2厅 120.37平米,120.37,390.0,385.0,31985.0,2015-03-13,1161,南,2室2厅,高楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010010885.html,中远两湾城 2室2厅 117.15平米,117.15,390.0,380.0,32438.0,2015-03-11,901,南,2室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010009626.html,中远两湾城 4室2厅 213.57平米,213.57,784.0,784.0,36710.0,2015-03-10,1158,南,4室2厅,低楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010009229.html,中远两湾城 3室2厅 147.94平米,147.94,530.0,530.0,35826.0,2015-03-10,1158,南,3室2厅,高楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010010530.html,中远两湾城 3室2厅 118.7平米,118.7,None,430.0,36226.0,2015-03-08,898,西南,3室2厅,中楼层(共23层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010011002.html,中远两湾城 2室2厅 96.73平米,96.73,340.0,334.0,34530.0,2015-03-07,894,南,2室2厅,低楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010011097.html,中远两湾城 3室2厅 127.42平米,127.42,450.0,450.0,35317.0,2015-03-04,896,南,3室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010010973.html,中远两湾城 2室2厅 110.15平米,110.15,405.0,405.0,36769.0,2015-03-04,894,南,2室2厅,高楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010010344.html,中远两湾城 --室--厅 107.26平米,107.26,395.0,390.0,36361.0,2015-02-28,890,暂无数据,--室--厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010010670.html,中远两湾城 1室2厅 55.72平米,55.72,235.0,235.0,42176.0,2015-02-25,1145,西南,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010010582.html,中远两湾城 2室2厅 99.44平米,99.44,390.0,390.0,39220.0,2015-02-14,1134,暂无数据,2室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010010649.html,中远两湾城 2室2厅 97.62平米,97.62,400.0,403.0,41283.0,2015-02-12,1132,暂无数据,2室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010010836.html,中远两湾城 3室2厅 107.23平米,107.23,380.0,380.0,35438.0,2015-02-09,1129,南,3室2厅,高楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010010380.html,中远两湾城 --室--厅 104.37平米,104.37,360.0,356.0,34110.0,2015-02-05,1125,暂无数据,--室--厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010010105.html,中远两湾城 3室2厅 142.81平米,142.81,470.0,463.0,32421.0,2015-01-31,515,南,3室2厅,中楼层(共27层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010010058.html,中远两湾城 3室2厅 163.77平米,163.77,1200.0,548.0,33462.0,2015-01-31,1120,南,3室2厅,高楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010010363.html,中远两湾城 2室2厅 110.95平米,110.95,800.0,375.0,33800.0,2015-01-30,1119,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010010537.html,中远两湾城 4室2厅 165.9平米,165.9,1000.0,615.0,37071.0,2015-01-30,514,南,4室2厅,中楼层(共27层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010010367.html,中远两湾城 3室2厅 121.95平米,121.95,432.0,432.0,35425.0,2015-01-29,862,南,3室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010010698.html,中远两湾城 2室2厅 108.28平米,108.28,430.0,425.0,39251.0,2015-01-29,1118,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010010402.html,中远两湾城 2室2厅 102.62平米,102.62,408.0,408.0,39759.0,2015-01-27,858,南,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010010462.html,中远两湾城 --室--厅 122.34平米,122.34,520.0,500.0,40870.0,2015-01-27,1116,暂无数据,--室--厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010010595.html,中远两湾城 2室2厅 102.52平米,102.52,375.0,373.0,36384.0,2015-01-24,1113,南,2室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010009927.html,中远两湾城 2室2厅 98.9平米,98.9,350.0,354.0,35794.0,2015-01-24,1113,南,2室2厅,低楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010010629.html,中远两湾城 1室2厅 73.3平米,73.3,630.0,275.0,37518.0,2015-01-21,1110,南,1室2厅,高楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010010456.html,中远两湾城 3室2厅 127.42平米,127.42,420.0,405.0,31785.0,2015-01-20,1109,南,3室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010010424.html,中远两湾城 2室2厅 100.6平米,100.6,390.0,375.0,37277.0,2015-01-20,1109,南,2室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010010192.html,中远两湾城 1室2厅 72.94平米,72.94,267.7,267.7,36695.0,2015-01-17,1106,东南,1室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010010386.html,中远两湾城 3室2厅 166.8平米,166.8,1350.0,680.1,40774.0,2015-01-13,1102,暂无数据,3室2厅,高楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010010230.html,中远两湾城 3室2厅 122.34平米,122.34,487.0,487.0,39808.0,2015-01-06,1095,南,3室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010009323.html,中远两湾城 1室2厅 68.45平米,68.45,292.0,292.0,42659.0,2014-12-31,1089,南,1室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010009976.html,中远两湾城 3室2厅 135.18平米,135.18,460.0,460.0,34029.0,2014-12-30,831,南,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010010102.html,中远两湾城 3室2厅 143.17平米,143.17,467.5,467.5,32654.0,2014-12-28,1086,南,3室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010009784.html,中远两湾城 3室2厅 132.04平米,132.04,440.0,440.0,33324.0,2014-12-27,1085,东南,3室2厅,中楼层(共25层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010009752.html,中远两湾城 2室2厅 95.83平米,95.83,355.0,345.0,36002.0,2014-12-27,1085,西南,2室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010010026.html,中远两湾城 3室2厅 131.57平米,131.57,435.0,425.0,32303.0,2014-12-24,824,南,3室2厅,低楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010009598.html,中远两湾城 3室2厅 135.18平米,135.18,460.0,458.8,33940.0,2014-12-23,1081,南,3室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010008376.html,中远两湾城 3室2厅 119.02平米,119.02,451.0,451.0,37893.0,2014-12-21,1079,南,3室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010009417.html,中远两湾城 3室2厅 123.74平米,123.74,550.0,420.0,33943.0,2014-12-20,818,南,3室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010009778.html,中远两湾城 1室2厅 67.48平米,67.48,259.0,259.0,38382.0,2014-12-20,1078,南,1室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010009438.html,中远两湾城 2室2厅 123.74平米,123.74,439.0,439.0,35478.0,2014-12-18,816,南,2室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010009736.html,中远两湾城 --室--厅 130.71平米,130.71,456.0,456.0,34887.0,2014-12-14,816,暂无数据,--室--厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010009433.html,中远两湾城 2室2厅 98.43平米,98.43,360.0,350.0,35559.0,2014-12-13,1071,东南,2室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010009711.html,中远两湾城 --室--厅 111.58平米,111.58,420.0,420.0,37642.0,2014-12-10,1068,暂无数据,--室--厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010009489.html,中远两湾城 3室2厅 147.55平米,147.55,465.0,465.0,31515.0,2014-12-07,1065,东南,3室2厅,低楼层(共36层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010008768.html,中远两湾城 4室2厅 166.88平米,166.88,620.0,620.0,37153.0,2014-12-04,1062,南,4室2厅,中楼层(共27层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010009206.html,中远两湾城 2室2厅 123.24平米,123.24,390.0,380.5,30875.0,2014-12-03,1061,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010009473.html,中远两湾城 3室2厅 131.57平米,131.57,430.0,430.0,32683.0,2014-11-30,1058,东南,3室2厅,中楼层(共34层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010009114.html,中远两湾城 4室2厅 162.58平米,162.58,950.0,565.0,34753.0,2014-11-29,1057,南,4室2厅,高楼层(共27层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010009043.html,中远两湾城 3室2厅 140.37平米,140.37,450.0,440.0,31346.0,2014-11-22,1050,南,3室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010008683.html,中远两湾城 3室2厅 127.31平米,127.31,420.0,420.0,32991.0,2014-11-22,794,南,3室2厅,中楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010008599.html,中远两湾城 3室2厅 131.75平米,131.75,450.0,433.0,32866.0,2014-11-21,974,南,3室2厅,低楼层(共31层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010009318.html,中远两湾城 3室2厅 128.81平米,128.81,470.0,470.0,36488.0,2014-11-21,1049,南,3室2厅,高楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010008310.html,中远两湾城 5室2厅 176.08平米,176.08,610.0,540.0,30668.0,2014-11-18,1046,南,5室2厅,高楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010009097.html,中远两湾城 2室2厅 97.62平米,97.62,335.0,335.0,34317.0,2014-11-09,1037,南,2室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010008620.html,中远两湾城 3室2厅 156.94平米,156.94,530.0,520.0,33134.0,2014-11-08,1036,南,3室2厅,中楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010008979.html,中远两湾城 1室2厅 66.09平米,66.09,275.0,272.0,41156.0,2014-11-08,1036,南,1室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010008551.html,中远两湾城 2室2厅 101.5平米,101.5,335.0,335.0,33005.0,2014-11-05,1033,南,2室2厅,低楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010008612.html,中远两湾城 2室1厅 89.82平米,89.82,None,308.0,34291.0,2014-11-04,1032,东北,2室1厅,低楼层(共33层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010008000.html,中远两湾城 3室2厅 124.49平米,124.49,480.6,480.6,38606.0,2014-11-03,775,南,3室2厅,高楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010008561.html,中远两湾城 2室2厅 101.5平米,101.5,None,350.0,34483.0,2014-11-02,1030,南,2室2厅,中楼层(共33层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010008728.html,中远两湾城 1室2厅 59.44平米,59.44,250.0,250.0,42060.0,2014-11-01,1029,南,1室2厅,低楼层(共30层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010008601.html,中远两湾城 3室2厅 166.22平米,166.22,590.0,550.0,33089.0,2014-10-26,1023,南,3室2厅,中楼层(共32层),其他,有电梯,2004
sh,https://sh.lianjia.com/chengjiao/107010008710.html,中远两湾城 2室2厅 110.01平米,110.01,360.0,350.0,31816.0,2014-10-24,1021,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010008812.html,中远两湾城 2室2厅 110.95平米,110.95,366.0,366.0,32988.0,2014-10-22,414,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010008577.html,中远两湾城 3室2厅 150.82平米,150.82,475.0,492.0,32622.0,2014-10-19,781,南,3室2厅,中楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010008582.html,中远两湾城 1室2厅 55.72平米,55.72,10.0,225.0,40381.0,2014-10-14,1011,西南,1室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010008581.html,中远两湾城 1室2厅 72.64平米,72.64,275.0,270.0,37170.0,2014-10-12,1009,南,1室2厅,中楼层(共34层),其他,有电梯,2001
sh,https://sh.lianjia.com/chengjiao/107010006482.html,中远两湾城 2室2厅 124.15平米,124.15,430.0,430.0,34636.0,2014-10-11,1008,南,2室2厅,高楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010007984.html,中远两湾城 2室2厅 99.44平米,99.44,360.0,361.6,36362.0,2014-09-30,997,南,2室2厅,低楼层(共35层),其他,有电梯,2002
sh,https://sh.lianjia.com/chengjiao/107010008373.html,中远两湾城 2室2厅 96.92平米,96.92,369.0,369.0,38073.0,2014-09-28,995,西南,2室2厅,低楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010008342.html,中远两湾城 1室2厅 62.76平米,62.76,230.0,219.0,34895.0,2014-09-28,752,东南,1室2厅,中楼层(共32层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010008129.html,中远两湾城 3室2厅 116.52平米,116.52,380.0,373.0,32012.0,2014-09-26,993,南,3室2厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010008401.html,中远两湾城 2室2厅 104.37平米,104.37,330.0,330.0,31619.0,2014-09-26,733,南,2室2厅,中楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010008422.html,中远两湾城 2室2厅 96.04平米,96.04,345.0,345.0,35923.0,2014-09-25,992,南,2室2厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010008433.html,中远两湾城 1室1厅 62.36平米,62.36,250.0,250.0,40090.0,2014-09-24,991,南,1室1厅,中楼层(共34层),其他,有电梯,2003
sh,https://sh.lianjia.com/chengjiao/107010008248.html,中远两湾城 2室1厅 75.31平米,75.31,300.0,293.0,38906.0,2014-09-23,385,南,2室1厅,低楼层(共34层),其他,有电梯,2006
sh,https://sh.lianjia.com/chengjiao/107010008382.html,中远两湾城 2室2厅 111.15平米,111.15,360.0,340.0,30590.0,2014-09-23,990,南,2室2厅,低楼层(共34层),其他,有电梯,2005
sh,https://sh.lianjia.com/chengjiao/107010008387.html,中远两湾城 2室2厅 99.19平米,99.19,500.0,380.0,38311.0,2014-09-21,730,南,2室2厅,中楼层(共34层),其他,有电梯,2003
