xiaoqu_id,xiaoqu_name,recently_sold,cur_rental,cur_selling,avg_price,year
5012970630066458,新闸路847号,90天成交0套,0,0,-1.0,-1
5012970630066442,新闸路558号,90天成交0套,0,0,-1.0,-1
5012970675941904,南京西路616号,90天成交0套,0,0,-1.0,-1
5012970675941910,南京西路694号,90天成交0套,0,0,-1.0,-1
5012970675941901,南京西路595号,90天成交0套,0,0,-1.0,-1
5012970675941922,南京西路887-893号,90天成交0套,0,0,-1.0,-1
5012970675941902,南京西路608号,90天成交0套,0,0,-1.0,-1
5013990793874388,南京西路1041号,90天成交0套,0,0,-1.0,-1
5016389495337441,铜仁路280号,90天成交0套,0,0,-1.0,1924
5020037061067673,麒麟村,90天成交0套,0,0,-1.0,-1
5011000000208,7立方,90天成交0套,0,0,-1.0,-1
5011000001060,石门一路63号,90天成交0套,0,0,-1.0,-1
5011000002420,威海路718号,90天成交0套,0,0,-1.0,-1
5011000006646,成都北路1019弄,90天成交0套,0,0,-1.0,-1
5011000006851,泰兴路72弄,90天成交0套,0,0,-1.0,1980
5011000006882,石门一路33弄,90天成交0套,0,0,-1.0,-1
5011000007142,陕西北路440号,90天成交0套,0,0,-1.0,-1
5011000007274,茂名北路69号,90天成交0套,0,0,-1.0,-1
5011000008321,怡庐,90天成交0套,0,0,-1.0,1988
5011000008445,石门二路305号,90天成交0套,0,0,-1.0,-1
5011000007922,新闸路1191弄,90天成交0套,0,0,-1.0,1987
5011000007966,常德路446弄,90天成交0套,0,0,-1.0,-1
5011000007876,大田路386号,90天成交0套,0,0,-1.0,-1
5011000008573,石门二路316弄,90天成交0套,0,0,-1.0,1986
5011000007468,成都北路503弄,90天成交0套,0,0,-1.0,-1
5012970614862509,吴江路169号,90天成交0套,0,0,-1.0,-1
5012970614862510,吴江路175号,90天成交0套,0,0,-1.0,-1
5012970614862693,武定路260号,90天成交0套,0,0,-1.0,-1
5012970614862699,武定路282号,90天成交0套,0,0,-1.0,-1
5012970614862701,武定路292号,90天成交0套,0,0,-1.0,-1
5012970614862683,武定路222号,90天成交0套,0,0,-1.0,-1
5012970614862696,武定路268号,90天成交0套,0,0,-1.0,-1
5012970614862685,武定路226号,90天成交0套,0,0,-1.0,-1
5012970614862695,武定路266号,90天成交0套,0,0,-1.0,-1
5012970614862686,武定路228号,90天成交0套,0,0,-1.0,-1
5012970614862688,武定路233号,90天成交0套,0,0,-1.0,-1
5012970614862719,武定路55号,90天成交0套,0,0,-1.0,-1
5012970614862713,武定路45号,90天成交0套,0,0,-1.0,-1
5012970614862708,武定路388号,90天成交0套,0,0,-1.0,-1
5012970614862730,武定路73号,90天成交0套,0,0,-1.0,-1
5012970614862179,威海路421号,90天成交0套,0,0,-1.0,-1
5012970614862170,威海路363号,90天成交0套,0,0,-1.0,-1
5012970614862175,威海路393、399号,90天成交0套,0,0,-1.0,-1
5012970614862187,威海路67号,90天成交0套,0,0,-1.0,-1
5012970614862180,威海路590弄56支弄7号,90天成交0套,0,0,-1.0,-1
5012970614862192,威海路706号,90天成交0套,0,0,-1.0,-1
5012970614862173,威海路387号,90天成交0套,0,0,-1.0,-1
5012970614862189,威海路692号,90天成交0套,0,0,-1.0,-1
5012970614862198,威海路724号,90天成交0套,0,0,-1.0,-1
5012970614862191,威海路704号,90天成交0套,0,0,-1.0,-1
5012970614862194,威海路710号,90天成交0套,0,0,-1.0,-1
5012970614862205,威海路849号,90天成交0套,0,0,-1.0,-1
5012970645270629,顺德路92号,90天成交0套,0,0,-1.0,-1
5012970645271316,愚园东路34号,90天成交0套,0,0,-1.0,-1
5012970675941622,慈溪路227号,90天成交0套,0,0,-1.0,-1
5012970675941743,大沽路502号,90天成交0套,0,0,-1.0,-1
5012970675941727,大沽路421号,90天成交0套,0,0,-1.0,-1
5012970675941721,大沽路396号,90天成交0套,0,0,-1.0,-1
5012970660737922,成都北路125号,90天成交0套,0,0,-1.0,-1
5012970660737918,成都北路116弄49号,90天成交0套,0,0,-1.0,-1
5012970660737924,成都北路131号,90天成交0套,0,0,-1.0,-1
